geometry,edit,K,gamma_norm,seed,status,regime,support_norm,frac_within,decay_length,residual_fraction,floored_fraction,is_degenerate,kernel_live,n_edges,converged,energy_final,error_msg
bar,bar_bend,16,5.0,2,ok,global,,,3.7226674022601647,1.4177169052293994,0.00016067698569974828,False,True,18671,False,0.000409443780222053,
bar,bar_bend,16,20.0,0,ok,global,,,9.561729284703155,1.5287717232400395,0.44677100582233853,False,True,18721,False,4.755095773493243e-06,
bar,bar_bend,16,20.0,1,ok,contained,0.5078883328884944,0.27919646293782474,9.453796957365633,0.9906539376879091,0.4452370735893585,False,True,18644,False,5.169034121095093e-06,
bar,bar_bend,16,20.0,2,ok,global,,,9.498700267360478,1.5766947369265527,0.43720207808901507,False,True,18671,False,5.051202106739934e-06,
bar,bar_bend,16,50.0,0,ok,degenerate,,,9.561729284703155,1.2899554318493562,0.8469633032423481,True,False,18721,True,4.2395991022952945e-07,
bar,bar_bend,16,50.0,1,ok,degenerate,,,9.453796957365633,1.1306135081560242,0.8463312593863977,True,False,18644,False,5.119405621178402e-07,
bar,bar_bend,16,50.0,2,ok,degenerate,,,9.498700267360478,1.3855739383143493,0.8439290878903112,True,False,18671,False,2.1814632277499206e-08,
bar,bar_bend,32,1.0,0,ok,global,,,3.8235651810619653,1.5160510269495147,0.0,False,True,37314,True,0.020610387303958446,
bar,bar_bend,32,1.0,1,ok,global,,,3.7301295644080756,1.4513927797254023,0.0,False,True,37123,True,0.01900487383021737,
bar,bar_bend,32,1.0,2,ok,global,,,3.735604226455977,1.360389659270911,0.0,False,True,37149,True,0.02194014098765514,
bar,bar_bend,32,2.0,0,ok,global,,,3.84609821361128,1.538740424837122,0.0,False,True,37314,True,0.0053253754735237,
bar,bar_bend,32,2.0,1,ok,global,,,3.6856614471522127,1.4750811952276897,0.0,False,True,37123,True,0.004754199714571859,
bar,bar_bend,32,2.0,2,ok,global,,,3.750691394202192,1.3764019668494212,0.0,False,True,37149,True,0.005880313134866015,
bar,bar_bend,32,3.0,0,ok,global,,,3.8483422594267545,1.5532027114343048,0.0,False,True,37314,False,0.0018212466888615744,
bar,bar_bend,32,3.0,1,ok,global,,,3.644484075218429,1.4985522984626016,8.08124343398971e-05,False,True,37123,True,0.0016130109750514422,
bar,bar_bend,32,3.0,2,ok,global,,,3.768539026141222,1.3899162381787107,5.383724999327034e-05,False,True,37149,True,0.0020824675307814415,
